key,barrier_kcal,delta_g_rxn_kcal,barrier_qharm_kcal,delta_g_rxn_qharm_kcal,reactant_complex_key,reactant_cl_key,product_complex_key,product_c_radical_key,barrier_aarontools_rrho_kcal,delta_g_rxn_aarontools_rrho_kcal,barrier_qrrho_kcal,delta_g_rxn_qrrho_kcal,barrier_full_qrrho_kcal,delta_g_rxn_full_qrrho_kcal,delta_barrier_qharm_vs_original,delta_barrier_qharm_vs_at_rrho,delta_barrier_at_rrho_vs_original,delta_rxn_qharm_vs_original
B_00423_LB_00126_Cl_00526,14.86279558,-27.52773475,8.98262554091345,-26.486042666518497,B_00423_LB_00126_r,Cl_00526_r,B_00423_LB_00126_p,Cl_00526_p,7.597710634236175,-25.56434660669347,8.964831354051835,-26.085700094405595,7.6731990852315635,-26.0418379576521,-5.880170039086551,1.3849149066772748,-7.265084945763825,1.0416920834815038
B_00423_LB_00127_Cl_00526,17.5300157,-28.54114725,12.507292708767606,-27.03482890852689,B_00423_LB_00127_r,Cl_00526_r,B_00423_LB_00127_p,Cl_00526_p,10.746672994463252,-26.733720996633668,12.26829967068513,-26.90863279230198,11.02023004583884,-26.926936047047327,-5.022722991232394,1.7606197143043545,-6.783342705536748,1.5063183414731114
B_00423_LB_00129_Cl_00526,14.99705548,-24.701914,9.961104613754824,-22.54900465866482,B_00423_LB_00129_r,Cl_00526_r,B_00423_LB_00129_p,Cl_00526_p,8.10874431179346,-22.045111237450666,9.770206803266769,-22.254720767723402,8.394185479257493,-22.379629731736003,-5.035950866245177,1.8523603019613635,-6.88831116820654,2.152909341335178
B_00423_LB_00131_Cl_00526,15.88630455,-27.17382475,10.009345765364962,-26.07414597539645,B_00423_LB_00131_r,Cl_00526_r,B_00423_LB_00131_p,Cl_00526_p,8.954894714065787,-25.13901314708179,10.116630075933573,-25.645292256824643,8.852157128831466,-25.657513562447612,-5.876958784635038,1.054451051299175,-6.931409835934213,1.0996787746035501
B_00423_LB_00132_Cl_00526,15.82416322,-27.46121975,10.436924913527328,-26.41897757705621,B_00423_LB_00132_r,Cl_00526_r,B_00423_LB_00132_p,Cl_00526_p,9.35976766076941,-25.386150287246057,10.575314805436015,-25.91231090997516,9.26982673206097,-25.942721413641333,-5.387238306472673,1.0771572527579174,-6.46439555923059,1.0422421729437907
B_00423_LB_00132_Cl_00533,20.26969952,-23.75043575,12.934873148818204,-26.04149350988728,B_00423_LB_00132_r,Cl_00533_r,B_00423_LB_00132_p,Cl_00533_p,12.93626949929408,-24.36698324275731,13.46379030476501,-25.340696916369023,12.384462887232468,-25.19443898496115,-7.334826371181796,-0.0013963504758756073,-7.33343002070592,-2.2910577598872806
B_00423_LB_00133_Cl_00526,15.65640738,-25.35281975,10.581372531921568,-23.94849041280488,B_00423_LB_00133_r,Cl_00526_r,B_00423_LB_00133_p,Cl_00526_p,8.907273218511751,-23.227658152623466,10.406255775962993,-23.779246888936786,9.147103995140684,-23.4987122478456,-5.075034848078431,1.6740993134098172,-6.749134161488248,1.4043293371951187
B_00423_LB_00134_Cl_00526,13.72663153,-27.74108475,9.152327378700528,-25.903419657471463,B_00423_LB_00134_r,Cl_00526_r,B_00423_LB_00134_p,Cl_00526_p,7.111681446136351,-25.73079561387513,8.876863111493579,-25.827070003632397,7.450589821079231,-25.860463541789006,-4.574304151299472,2.0406459325641775,-6.61495008386365,1.8376650925285354
B_00423_LB_00135_Cl_00526,14.2927181,-27.462161,10.789333904660198,-26.204149570743837,B_00423_LB_00135_r,Cl_00526_r,B_00423_LB_00135_p,Cl_00526_p,8.42210325565145,-25.380480762366332,10.314175415209016,-25.908296728878224,9.015509816357964,-25.729068996513707,-3.5033841953398017,2.3672306490087482,-5.87061484434855,1.258011429256161
B_00423_LB_00137_Cl_00526,14.08553642,-26.02236225,9.771522999814612,-25.35898411664403,B_00423_LB_00137_r,Cl_00526_r,B_00423_LB_00137_p,Cl_00526_p,7.61245603135829,-23.82203099422049,9.418132046569504,-24.688538816377516,8.052014989435172,-24.615016992520143,-4.314013420185388,2.1590669684563224,-6.47308038864171,0.6633781333559696
B_00423_LB_00140_Cl_00526,13.30690932,-26.12025225,8.88608836315499,-24.92677360303063,B_00423_LB_00140_r,Cl_00526_r,B_00423_LB_00140_p,Cl_00526_p,6.464403809605366,-24.015944618374917,8.414055478251528,-24.56372417254761,7.029662036491375,-24.446613407738813,-4.420820956845011,2.421684553549624,-6.842505510394635,1.1934786469693712
B_00423_LB_00141_Cl_00488,24.440874,-13.3513175,19.61315047128221,-9.948389996947109,B_00423_LB_00141_r,Cl_00488_r,B_00423_LB_00141_p,Cl_00488_p,16.14288780003914,-10.025522578143987,18.689682459013234,-9.910911955499394,17.128866711035712,-10.164832341700789,-4.82772352871779,3.47026267124307,-8.29798619996086,3.402927503052892
B_00423_LB_00141_Cl_00506,22.7276484,-4.7932215,18.955200597786263,-4.061104586474398,B_00423_LB_00141_r,Cl_00506_r,B_00423_LB_00141_p,Cl_00506_p,16.716551882299047,-4.179508869838529,18.479335391325343,-3.9654545246588477,17.22045756621418,-4.420940022756606,-3.772447802213737,2.2386487154872157,-6.0110965177009525,0.7321169135256014
B_00423_LB_00141_Cl_00523,25.66079048,-15.926201,20.31124065369297,-15.808065925538564,B_00423_LB_00141_r,Cl_00523_r,B_00423_LB_00141_p,Cl_00523_p,18.211502455222163,-15.446122584377331,19.903660952667185,-15.691234363608803,18.653738102701816,-15.679963404684518,-5.34954982630703,2.0997381984708063,-7.449288024777836,0.11813507446143667
B_00423_LB_00141_Cl_00549,23.59521735,-31.89300125,20.26806214468409,-30.875401396721017,B_00423_LB_00141_r,Cl_00549_r,B_00423_LB_00141_p,Cl_00549_p,17.643903015533546,-30.827917501210592,19.682533074114662,-30.79630175307208,18.324287771844208,-30.97345847766736,-3.3271552053159077,2.624159129150545,-5.951314334466453,1.017599853278984
B_00423_LB_00141_Cl_00560,25.00415565,-4.17921275,20.860156504571957,-2.799457474913693,B_00423_LB_00141_r,Cl_00560_r,B_00423_LB_00141_p,Cl_00560_p,18.523849450379373,-3.100213177796499,20.343155612391662,-2.7717884040189196,19.090004329953047,-3.1741778545050376,-4.143999145428044,2.3363070541925843,-6.480306199620628,1.3797552750863065
B_00423_LB_00141_Cl_00583,23.42845295,-6.34308375,20.110665637832334,-5.446842249104791,B_00423_LB_00141_r,Cl_00583_r,B_00423_LB_00141_p,Cl_00583_p,17.207242967544094,-5.851853721054882,19.40682567195868,-5.341253010182806,17.995102152801923,-5.982122659430076,-3.317787312167667,2.90342267028824,-6.221209982455907,0.8962415008952087
B_00423_LB_00141_Cl_00585,19.56260743,-20.2086375,15.223525406217869,-19.847338841055947,B_00423_LB_00141_r,Cl_00585_r,B_00423_LB_00141_p,Cl_00585_p,12.792766889686703,-20.21646183990295,14.675250455248161,-19.870749167401236,13.363501365513276,-20.303086739424348,-4.339082023782131,2.4307585165311654,-6.769840540313297,0.361298658944051
B_00423_LB_00141_Cl_00586,19.31629485,-17.433958,15.564228509760452,-17.235365258998073,B_00423_LB_00141_r,Cl_00586_r,B_00423_LB_00141_p,Cl_00586_p,12.572702520864247,-17.340512699610382,14.83096622321451,-17.111405330748255,13.403769219659004,-17.56069449179187,-3.752066340239546,2.991525988896205,-6.743592329135751,0.19859274100192792
B_00423_LB_00141_Cl_00588,22.95672355,-7.93643175,18.51071994782855,-6.680816649740619,B_00423_LB_00141_r,Cl_00588_r,B_00423_LB_00141_p,Cl_00588_p,16.388306784784813,-6.84893243222874,18.082227370908452,-6.521124455502746,16.842946074688616,-7.052823859442478,-4.446003602171448,2.1224131630437384,-6.568416765215186,1.255615100259381
B_00423_LB_00141_Cl_00610,21.0479313,-18.112411,15.4794861451482,-17.67642062072387,B_00423_LB_00141_r,Cl_00610_r,B_00423_LB_00141_p,Cl_00610_p,13.1852158175308,-17.62799258498582,14.977261888973345,-17.728197240033907,13.758304815555094,-17.65884474906228,-5.568445154851798,2.294270327617401,-7.8627154824691985,0.4359903792761308
B_00423_LB_00143_Cl_00443,18.81356695,-29.31309775,13.760163100932395,-28.934658300470147,B_00423_LB_00143_r,Cl_00443_r,B_00423_LB_00143_p,Cl_00443_p,11.597316355292493,-28.46440084074945,13.385412858954693,-28.72026503470133,12.082755111447462,-28.70556655062164,-5.053403849067603,2.162846745639902,-7.216250594707505,0.37843944952985353
B_00423_LB_00143_Cl_00444,18.70044752,-27.86545525,13.639451282606116,-27.011238784640987,B_00423_LB_00143_r,Cl_00444_r,B_00423_LB_00143_p,Cl_00444_p,11.50288778539316,-26.691733285977353,13.222942305657748,-26.852061780149178,12.002788935603776,-26.89384497103706,-5.060996237393885,2.136563497212956,-7.197559734606841,0.8542164653590127
B_00423_LB_00143_Cl_00446,18.05060852,-29.94938275,12.0779124544622,-30.500017900081488,B_00423_LB_00143_r,Cl_00446_r,B_00423_LB_00143_p,Cl_00446_p,10.792235225097603,-29.533243208780785,12.07171669447382,-30.082193109892774,10.815205682725846,-30.068832442887025,-5.9726960655378,1.2856772293645982,-7.258373294902398,-0.5506351500814866
B_00423_LB_00143_Cl_00448,17.70409675,-29.73854275,12.917228835830157,-28.00780429330378,B_00423_LB_00143_r,Cl_00448_r,B_00423_LB_00143_p,Cl_00448_p,10.845855828413136,-27.703662763456933,12.612190235459794,-27.787981984842453,11.266823600968898,-27.909077544981486,-4.786867914169845,2.071373007417021,-6.858240921586866,1.7307384566962192
B_00423_LB_00143_Cl_00449,18.98598513,-28.61657275,13.759387283561264,-28.07952388934609,B_00423_LB_00143_r,Cl_00449_r,B_00423_LB_00143_p,Cl_00449_p,12.097952282790388,-27.32812532002524,13.585505905195053,-27.737257438959052,12.304030033333518,-27.762519951862,-5.226597846438736,1.6614350007708758,-6.888032847209612,0.5370488606539112
B_00423_LB_00143_Cl_00451,19.29513555,-23.23450525,14.170339507007066,-21.016769486311663,B_00423_LB_00143_r,Cl_00451_r,B_00423_LB_00143_p,Cl_00451_p,12.406872167417758,-21.394868139647638,13.985340972759504,-21.068026085830205,12.736252353217346,-21.302677988083644,-5.124796042992935,1.7634673395893081,-6.8882633825822435,2.2177357636883386
B_00423_LB_00143_Cl_00453,21.87978922,-16.78443275,18.17365485512384,-15.733350236654635,B_00423_LB_00143_r,Cl_00453_r,B_00423_LB_00143_p,Cl_00453_p,15.790875075307554,-15.564528565480495,17.712608738987786,-15.607070247070652,16.38360212820082,-15.717496572499092,-3.70613436487616,2.3827797798162855,-6.0889141446924455,1.0510825133453654
B_00423_LB_00143_Cl_00454,18.0725522,-31.83125525,12.903799499068649,-31.18595180823574,B_00423_LB_00143_r,Cl_00454_r,B_00423_LB_00143_p,Cl_00454_p,10.841111996133558,-30.923929023922422,12.527986458473695,-31.110528564030812,11.29611017970795,-31.05758581730289,-5.168752700931352,2.0626875029350913,-7.231440203866443,0.6453034417642627
B_00423_LB_00143_Cl_00455,19.49217055,-33.22869775,15.335140394306224,-32.5417628671976,B_00423_LB_00143_r,Cl_00455_r,B_00423_LB_00143_p,Cl_00455_p,13.379745789796909,-32.372941196023454,15.086770588166564,-32.42650221353575,13.737149289107403,-32.5064875001082,-4.157030155693777,1.9553946045093156,-6.112424760203092,0.6869348828024044
B_00423_LB_00143_Cl_00457,21.31301867,-17.02915775,15.853174726446095,-15.161806239506197,B_00423_LB_00143_r,Cl_00457_r,B_00423_LB_00143_p,Cl_00457_p,14.140406836193652,-15.796728526648053,15.669362636839951,-15.30776864689739,14.403430455573194,-15.61393096531012,-5.459843943553906,1.7127678902524437,-7.17261183380635,1.867351510493803
B_00423_LB_00143_Cl_00459,20.37069565,-19.71548525,15.83046068262867,-17.784792932966244,B_00423_LB_00143_r,Cl_00459_r,B_00423_LB_00143_p,Cl_00459_p,13.414025724365548,-17.870031973779312,15.355394692631736,-17.738255650170185,14.019867819849972,-17.898491961064728,-4.540234967371328,2.416434958263123,-6.956669925634451,1.9306923170337562
B_00423_LB_00143_Cl_00462,24.6491538,-9.968214,20.72803747966196,-8.297953001924313,B_00423_LB_00143_r,Cl_00462_r,B_00423_LB_00143_p,Cl_00462_p,18.93466951477905,-8.129131330964189,20.436605897733475,-8.165468218693823,19.28594714997007,-8.332834068088857,-3.92111632033804,1.7933679648829113,-5.714484285220951,1.6702609980756868
B_00423_LB_00143_Cl_00463,21.42935718,-23.528489,17.850720508312513,-23.98814656475693,B_00423_LB_00143_r,Cl_00463_r,B_00423_LB_00143_p,Cl_00463_p,15.109831754625905,-23.230218630227082,17.183213752185733,-23.74206114388969,15.8902658473326,-23.562469364997607,-3.5786366716874873,2.7408887536866082,-6.319525425374096,-0.459657564756931
B_00423_LB_00143_Cl_00464,23.27938405,-15.555223,17.71255942322872,-13.68905303229704,B_00423_LB_00143_r,Cl_00464_r,B_00423_LB_00143_p,Cl_00464_p,16.16025545961029,-13.557808834233338,17.583016998307958,-13.58869607369239,16.360967864420754,-13.663828988257244,-5.566824626771282,1.552303963618428,-7.11912859038971,1.8661699677029606
B_00423_LB_00143_Cl_00466,23.07014417,-10.80536175,17.669135906678495,-9.82506764197119,B_00423_LB_00143_r,Cl_00466_r,B_00423_LB_00143_p,Cl_00466_p,15.420574124081277,-9.67089232548512,17.22487795652198,-9.783397160894415,15.946844934625092,-9.765528347708498,-5.401008263321504,2.2485617825972177,-7.649570045918722,0.9802941080288097
B_00423_LB_00143_Cl_00467,20.17960935,-13.1733585,16.435502627671486,-11.814392504878745,B_00423_LB_00143_r,Cl_00467_r,B_00423_LB_00143_p,Cl_00467_p,14.144080062739045,-11.645570833989959,15.963491257711562,-11.676840859739594,14.701187718328582,-11.862334444644585,-3.744106722328514,2.291422564932441,-6.035529287260955,1.358965995121256
B_00423_LB_00143_Cl_00468,24.41126227,-14.71769875,18.07455939466624,-12.311533894041576,B_00423_LB_00143_r,Cl_00468_r,B_00423_LB_00143_p,Cl_00468_p,16.876060530601404,-12.2977518262067,17.968961275965576,-12.248175588686632,16.99896157663356,-12.360151901341352,-6.33670287533376,1.1984988640648382,-7.535201739398598,2.4061648559584246
B_00423_LB_00143_Cl_00469,25.85638223,-5.51553675,21.47130152373861,-4.7104945703419725,B_00423_LB_00143_r,Cl_00469_r,B_00423_LB_00143_p,Cl_00469_p,19.678728393572097,-4.541672899310509,21.202330253542424,-4.584901913523061,20.01744817694585,-4.704539386495012,-4.385080706261391,1.792573130166513,-6.177653836427904,0.8050421796580274
B_00423_LB_00143_Cl_00470,21.62717028,-10.83623475,17.097211961270155,-9.64733117523724,B_00423_LB_00143_r,Cl_00470_r,B_00423_LB_00143_p,Cl_00470_p,15.196338427219384,-9.535050710330479,16.87215563608641,-9.473514762533748,15.536009914384417,-9.698574015350673,-4.529958318729847,1.9008735340507705,-6.430831852780617,1.1889035747627599
B_00423_LB_00143_Cl_00473,15.78647558,-29.4301265,7.7145041291585725,-31.052968428842643,B_00423_LB_00143_r,Cl_00473_r,B_00423_LB_00143_p,Cl_00473_p,6.497243798587661,-29.685411721539115,7.711434129737548,-30.41179562245896,6.517433910278531,-30.35753580719966,-8.071971450841428,1.2172603305709115,-9.289231781412338,-1.622841928842643
B_00423_LB_00143_Cl_00488,18.95196835,-16.171679,12.765164811853824,-12.40442142669144,B_00423_LB_00143_r,Cl_00488_r,B_00423_LB_00143_p,Cl_00488_p,8.943932534620586,-12.194328053492724,11.758662683893458,-12.269229189939688,10.079443214992958,-12.388791857239662,-6.186803538146178,3.8212322772332374,-10.008035815379415,3.7672575733085605
B_00423_LB_00143_Cl_00494,26.63465793,-8.15706075,22.275143201710385,-7.313731450506414,B_00423_LB_00143_r,Cl_00494_r,B_00423_LB_00143_p,Cl_00494_p,19.99698802801227,-6.603310160105667,21.679495487081468,-7.129354615194815,20.661301912157455,-6.8680922551714145,-4.359514728289614,2.2781551736981136,-6.637669901987728,0.8433292994935853
B_00423_LB_00143_Cl_00504,25.6128934,-6.864599,21.776510651144093,-5.79284048162576,B_00423_LB_00143_r,Cl_00504_r,B_00423_LB_00143_p,Cl_00504_p,19.826859295107916,-5.624018810665636,21.498357185997246,-5.696638149397645,20.20557000312637,-5.736849989498273,-3.8363827488559075,1.9496513560361777,-5.786034104892085,1.0717585183742404
B_00423_LB_00143_Cl_00507,11.59881667,-6.47724325,11.412080943860095,-5.5448986075239945,B_00423_LB_00143_r,Cl_00507_r,B_00423_LB_00143_p,Cl_00507_p,8.947064039806635,-5.630175118232248,10.895267220880633,-5.345325197838973,9.570076898225961,-5.805009189013469,-0.1867357261399043,2.46501690405346,-2.6517526301933643,0.9323446424760053
B_00423_LB_00143_Cl_00511,16.09807953,-29.13062075,9.68213829815384,-29.214526419047548,B_00423_LB_00143_r,Cl_00511_r,B_00423_LB_00143_p,Cl_00511_p,7.6502866990102145,-29.077070965470632,9.330095753910976,-29.141548802376754,8.054851365683067,-29.187627390657234,-6.41594123184616,2.031851599143625,-8.447792830989785,-0.08390566904754948
B_00423_LB_00143_Cl_00512,17.27745322,-11.70971475,10.611438597667776,-10.554467233068609,B_00423_LB_00143_r,Cl_00512_r,B_00423_LB_00143_p,Cl_00512_p,8.556339148115724,-10.429399911980424,10.248915722394054,-10.436971162398377,8.957008927930827,-10.614122360317346,-6.666014622332225,2.0550994495520527,-8.721114071884278,1.1552475169313912
B_00423_LB_00143_Cl_00513,18.89715623,-29.52180425,12.278120088028414,-29.148394930461848,B_00423_LB_00143_r,Cl_00513_r,B_00423_LB_00143_p,Cl_00513_p,10.881183151324983,-28.922723766568993,12.175859466730913,-28.972414795517416,11.016253325719635,-29.117822078627977,-6.619036141971586,1.3969369367034314,-8.015973078675017,0.37340931953815115
B_00423_LB_00143_Cl_00514,26.76150077,-16.41671775,24.023912238850546,-13.022772472217577,B_00423_LB_00143_r,Cl_00514_r,B_00423_LB_00143_p,Cl_00514_p,21.811381638240487,-13.145798391885176,23.649304408199583,-12.948661968943169,22.316461501456494,-13.185734066460206,-2.7375885311494557,2.2125306006100587,-4.950119131759514,3.3939452777824233
B_00423_LB_00143_Cl_00516,20.67849067,-15.8931945,14.533509620139943,-14.251363055951195,B_00423_LB_00143_r,Cl_00516_r,B_00423_LB_00143_p,Cl_00516_p,12.807930456240888,-14.484303407902601,14.241816048642708,-14.154816371267922,13.117527797383573,-14.542550680813465,-6.144981049860055,1.7255791638990559,-7.870560213759111,1.6418314440488047
B_00423_LB_00143_Cl_00517,11.36595143,-5.524008,8.191275414475585,-3.32257355110945,B_00423_LB_00143_r,Cl_00517_r,B_00423_LB_00143_p,Cl_00517_p,6.47180794023729,-3.13279906465533,7.909369710787778,-3.283289530098802,6.755949844455956,-3.23811865998634,-3.1746760155244154,1.7194674742382956,-4.894143489762711,2.2014344488905504
B_00423_LB_00143_Cl_00518,26.84935705,-8.25294275,23.4045335538424,-6.570497114294617,B_00423_LB_00143_r,Cl_00518_r,B_00423_LB_00143_p,Cl_00518_p,21.283964921550606,-6.401675443334494,23.02717691540687,-6.497560723261891,21.772617120950905,-6.490142219276538,-3.4448234961576,2.1205686322917927,-5.565392128449393,1.6824456357053839
B_00423_LB_00143_Cl_00519,19.87208415,-12.2321085,13.468511419458618,-10.678868947643055,B_00423_LB_00143_r,Cl_00519_r,B_00423_LB_00143_p,Cl_00519_p,12.329383173597774,-10.429609433437292,13.359212317342209,-10.61386579733549,12.369315432362962,-10.552391039554857,-6.403572730541381,1.139128245860844,-7.542700976402225,1.5532395523569456
B_00423_LB_00143_Cl_00520,25.18884145,-4.8195765,22.268061350215287,-3.647627423016632,B_00423_LB_00143_r,Cl_00520_r,B_00423_LB_00143_p,Cl_00520_p,19.605662906243573,-3.3521577669431806,21.636466332808126,-3.487389549785556,20.37035053234011,-3.542917721777952,-2.9207800997847144,2.662398443971714,-5.5831785437564285,1.1719490769833683
B_00423_LB_00143_Cl_00522,22.16153672,-16.8362015,16.437760954454635,-16.280747994658608,B_00423_LB_00143_r,Cl_00522_r,B_00423_LB_00143_p,Cl_00522_p,15.157923275345045,-15.559028403659505,16.329152938705995,-15.955061070622635,15.244845371367951,-15.95732638604386,-5.723775765545366,1.2798376791095905,-7.003613444654956,0.5554535053413936
B_00423_LB_00143_Cl_00523,23.11294595,-18.7465625,17.044426598332095,-18.26409735521156,B_00423_LB_00143_r,Cl_00523_r,B_00423_LB_00143_p,Cl_00523_p,15.438581220173152,-17.61492805972607,16.867609093167395,-18.04955159790642,15.674250955143581,-17.90392292022339,-6.068519351667906,1.6058453781589428,-7.6743647298268485,0.4824651447884385
B_00423_LB_00143_Cl_00524,23.3106712,-16.2646745,18.463723817136845,-16.671800823855502,B_00423_LB_00143_r,Cl_00524_r,B_00423_LB_00143_p,Cl_00524_p,16.442121967199395,-16.123437796841447,18.211749819038097,-16.330651367756577,16.82240878578106,-16.454042292826877,-4.846947382863156,2.0216018499374506,-6.868549232800607,-0.4071263238555005
B_00423_LB_00143_Cl_00532,22.92437592,-22.30091075,17.688811262724574,-21.692649724344538,B_00423_LB_00143_r,Cl_00532_r,B_00423_LB_00143_p,Cl_00532_p,15.654528575193392,-21.234780264420976,17.306174930196857,-21.48610172291791,16.10730039082687,-21.45896996937694,-5.235564657275425,2.0342826875311815,-7.269847344806607,0.6082610256554624
B_00423_LB_00143_Cl_00533,20.5519553,-21.4714185,14.849885498765609,-21.84404686604164,B_00423_LB_00143_r,Cl_00533_r,B_00423_LB_00143_p,Cl_00533_p,12.660744121614652,-21.03354221769036,14.409417902596985,-21.577853846682398,13.154827274537787,-21.400614448659574,-5.702069801234391,2.189141377150957,-7.891211178385348,-0.37262836604164207
B_00423_LB_00143_Cl_00534,19.17604233,-14.19737575,15.593080634883686,-12.680110878100034,B_00423_LB_00143_r,Cl_00534_r,B_00423_LB_00143_p,Cl_00534_p,12.923405986321576,-12.730462458155067,14.946449490927394,-12.609695567109284,13.665198289051899,-12.840624165865078,-3.5829616951163157,2.6696746485621095,-6.252636343678425,1.5172648718999664
B_00423_LB_00143_Cl_00535,22.21019935,-13.0410815,16.859052939663528,-11.520315842183788,B_00423_LB_00143_r,Cl_00535_r,B_00423_LB_00143_p,Cl_00535_p,15.276664435134336,-11.246815519889788,16.62432616453624,-11.42964686622021,15.539381201773837,-11.388115080249417,-5.351146410336472,1.5823885045291917,-6.933534914865664,1.520765657816213
B_00423_LB_00143_Cl_00536,20.25430695,-25.677551,14.125145328688353,-25.53175204993697,B_00423_LB_00143_r,Cl_00536_r,B_00423_LB_00143_p,Cl_00536_p,12.70480586034348,-25.457963789059512,14.05840881015607,-25.467953508822898,12.857184498947497,-25.521512955295233,-6.129161621311647,1.4203394683448725,-7.54950108965652,0.1457989500630319
B_00423_LB_00143_Cl_00537,20.3235202,-20.96195125,14.788345078834054,-20.99229183078719,B_00423_LB_00143_r,Cl_00537_r,B_00423_LB_00143_p,Cl_00537_p,12.1952741265946,-20.14157522669385,14.18763616573074,-20.62888443625949,12.835592889060223,-20.63757786456988,-5.535175121165947,2.5930709522394544,-8.128246073405402,-0.03034058078719326
B_00423_LB_00143_Cl_00538,22.53364422,-13.19325025,16.897192907288023,-11.588147924027316,B_00423_LB_00143_r,Cl_00538_r,B_00423_LB_00143_p,Cl_00538_p,15.197195466257854,-11.063486738162865,16.637534595329978,-11.35156810576818,15.490812298211933,-11.362635587480474,-5.636451312711976,1.6999974410301686,-7.336448753742145,1.605102325972684
B_00423_LB_00143_Cl_00540,24.58304667,-12.1578125,20.01792355857106,-10.26395259693855,B_00423_LB_00143_r,Cl_00540_r,B_00423_LB_00143_p,Cl_00540_p,17.732043483365338,-10.326172589459679,19.566808024264965,-10.259456389863079,18.292936931205446,-10.325208002313182,-4.565123111428942,2.2858800752057213,-6.851003186634664,1.8938599030614505
B_00423_LB_00143_Cl_00543,16.33680563,-31.65681025,10.590286578059215,-31.93589316401385,B_00423_LB_00143_r,Cl_00543_r,B_00423_LB_00143_p,Cl_00543_p,8.560908207157768,-31.310923130806557,10.258175517030862,-31.696855103672856,8.954670183691281,-31.637773818281158,-5.746519051940785,2.0293783709014477,-7.775897422842233,-0.279082914013852
B_00423_LB_00143_Cl_00544,21.79492613,-28.69187275,16.31433422212912,-28.13956388478801,B_00423_LB_00143_r,Cl_00544_r,B_00423_LB_00143_p,Cl_00544_p,15.054069085193975,-27.684288626037194,16.175254433796653,-27.918986332145458,15.18681712334313,-27.92491882801237,-5.480591907870881,1.2602651369351445,-6.740857044806026,0.552308865211991
B_00423_LB_00143_Cl_00545,19.86919765,-25.70058025,15.480227012908395,-23.98991528195149,B_00423_LB_00143_r,Cl_00545_r,B_00423_LB_00143_p,Cl_00545_p,13.69191142372152,-24.266672601224336,15.308928515409637,-23.99982059173957,13.964289964557056,-24.238151644433426,-4.388970637091605,1.788315589186876,-6.177286226278481,1.710664968048512
B_00423_LB_00143_Cl_00547,22.1910857,-19.91942275,17.41155169620138,-17.922057521952723,B_00423_LB_00143_r,Cl_00547_r,B_00423_LB_00143_p,Cl_00547_p,15.573384787402851,-18.471824365556454,17.17752283135687,-18.087239058010685,15.930325068912476,-18.279036355507433,-4.77953400379862,1.8381669087985273,-6.617700912597147,1.9973652280472756
B_00423_LB_00143_Cl_00548,21.0845773,-22.13449775,15.202684052092543,-19.65563332854768,B_00423_LB_00143_r,Cl_00548_r,B_00423_LB_00143_p,Cl_00548_p,13.258624438834667,-19.793804149912994,14.981604520008382,-19.63473611404268,13.602558976676832,-19.81322620355216,-5.881893247907456,1.9440596132578758,-7.825952861165332,2.4788644214523217
B_00423_LB_00143_Cl_00550,25.6646245,-4.69953575,22.370015250608272,-3.0281742674898,B_00423_LB_00143_r,Cl_00550_r,B_00423_LB_00143_p,Cl_00550_p,20.2126173493847,-2.7983753955654866,21.987099330752592,-2.8841531940782383,20.692296799742607,-2.9512833238244323,-3.2946092493917263,2.157397901223572,-5.452007150615298,1.6713614825102
B_00423_LB_00143_Cl_00551,25.70610225,-13.6266645,20.26446632927437,-12.945751929669154,B_00423_LB_00143_r,Cl_00551_r,B_00423_LB_00143_p,Cl_00551_p,18.708087899984697,-12.49687557931464,20.108500161779464,-12.7325694938328,18.91990790438471,-12.74692624162196,-5.441635920725631,1.5563784292896727,-6.998014350015303,0.6809125703308467
B_00423_LB_00143_Cl_00552,19.34888093,-15.94521425,12.572341015808778,-15.59415370518592,B_00423_LB_00143_r,Cl_00552_r,B_00423_LB_00143_p,Cl_00552_p,10.682082166382767,-14.959200979448017,12.20281129353531,-15.455053687662945,11.071766679485059,-15.188607496662225,-6.776539914191222,1.8902588494260115,-8.666798763617233,0.35106054481407867
B_00423_LB_00143_Cl_00554,26.7869961,-4.417349,23.39820975837759,-2.7102950319615733,B_00423_LB_00143_r,Cl_00554_r,B_00423_LB_00143_p,Cl_00554_p,20.987493348332368,-2.588753034657473,22.873117613323366,-2.649309472782288,21.62975626932513,-2.6911983408980307,-3.38878634162241,2.4107164100452216,-5.799502751667632,1.7070539680384265
B_00423_LB_00143_Cl_00555,21.54886455,-6.15219825,17.594063755875823,-4.552961575630461,B_00423_LB_00143_r,Cl_00555_r,B_00423_LB_00143_p,Cl_00555_p,15.567477500299615,-4.384139904670338,17.240125201606876,-4.35115880980405,16.00803304838174,-4.6484584733915835,-3.9548007941241785,2.0265862555762073,-5.981387049700386,1.5992366743695383
B_00423_LB_00143_Cl_00557,12.58284963,-5.65609675,9.188425739089784,-3.2631328536938606,B_00423_LB_00143_r,Cl_00557_r,B_00423_LB_00143_p,Cl_00557_p,7.61097696122683,-3.0943111827337373,9.032496311900301,-3.1107802112283283,7.800215821930973,-3.2793992352976895,-3.3944238909102165,1.577448777862954,-4.9718726687731705,2.392963896306139
