component_type,component_key,log_path,log_found,log_source,target_atom_index,normal_termination,charge,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after,n_spin_atoms,target_spin_density,max_abs_spin_density,dominant_spin_density,sum_spin_density,total_abs_spin_density,B_Index,N_Index,N_Atomid,Cl_Index
BN_radical_complex_r,BN_00432_00363,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00432_Nu_00363_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.8064,0.7528,0.7528,0.056400000000000006,0.0028000000000000247,42,0.04928,0.632964,0.632964,1.000001,2.8348649999999997,432.0,363.0,4.0,
BN_radical_complex_r,BN_00432_00366,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00432_Nu_00366_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7894,0.751,0.751,0.03939999999999999,0.0010000000000000009,40,0.060207,0.455023,0.455023,1.000003,2.2001609999999996,432.0,366.0,15.0,
BN_radical_complex_r,BN_00432_00368,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00432_Nu_00368_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7708,0.7503,0.7503,0.02080000000000004,0.00029999999999996696,43,0.124003,0.488586,0.488586,1.000004,1.6755019999999998,432.0,368.0,3.0,
BN_radical_complex_r,BN_00432_00379,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00432_Nu_00379_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7659,0.7501,0.7501,0.015900000000000025,9.999999999998899e-05,36,0.125897,0.404211,0.404211,1.000002,1.4755519999999998,432.0,379.0,9.0,
BN_radical_complex_r,BN_00432_00380,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00432_Nu_00380_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7838,0.7508,0.7508,0.03380000000000005,0.0008000000000000229,33,0.183863,0.548684,0.548684,0.9999999999999999,2.0813499999999996,432.0,380.0,5.0,
BN_radical_complex_r,BN_00432_00384,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00432_Nu_00384_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7763,0.7504,0.7504,0.02629999999999999,0.00039999999999995595,33,0.087821,0.35537,0.35537,0.9999970000000001,1.5383110000000002,432.0,384.0,6.0,
BN_radical_complex_r,BN_00432_00385,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00432_Nu_00385_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7754,0.7504,0.7504,0.025399999999999978,0.00039999999999995595,31,0.136813,0.40701,0.40701,0.9999990000000001,1.793291,432.0,385.0,4.0,
BN_radical_complex_r,BN_00433_00008,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00008_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7957,0.7512,0.7512,0.04569999999999996,0.0011999999999999789,42,0.093203,0.566564,0.566564,1.000001,2.2457190000000002,433.0,8.0,3.0,
BN_radical_complex_r,BN_00433_00016,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00016_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.753,0.75,0.75,0.0030000000000000027,0.0,40,1.15784,1.15784,1.15784,0.9999990000000001,1.687177,433.0,16.0,3.0,
BN_radical_complex_r,BN_00433_00022,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00022_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.753,0.75,0.75,0.0030000000000000027,0.0,34,1.160337,1.160337,1.160337,1.000001,1.6309030000000002,433.0,22.0,3.0,
BN_radical_complex_r,BN_00433_00031,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00031_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7569,0.75,0.75,0.006900000000000017,0.0,29,0.121364,0.990118,0.990118,1.0,1.362836,433.0,31.0,2.0,
BN_radical_complex_r,BN_00433_00034,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00034_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7527,0.75,0.75,0.0027000000000000357,0.0,35,1.184365,1.184365,1.184365,0.9999979999999999,1.7268239999999997,433.0,34.0,1.0,
BN_radical_complex_r,BN_00433_00067,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00067_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7615,0.7501,0.7501,0.011499999999999955,9.999999999998899e-05,29,0.158299,0.847617,0.847617,0.9999999999999999,1.40849,433.0,67.0,1.0,
BN_radical_complex_r,BN_00433_00070,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00070_r_0003.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7526,0.75,0.75,0.0026000000000000467,0.0,31,0.68737,0.68737,0.68737,1.0,1.6998260000000003,433.0,70.0,2.0,
BN_radical_complex_r,BN_00433_00071,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00071_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7527,0.75,0.75,0.0027000000000000357,0.0,52,0.553206,0.595695,0.595695,1.0000019999999998,2.249116,433.0,71.0,5.0,
BN_radical_complex_r,BN_00433_00081,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00081_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7527,0.75,0.75,0.0027000000000000357,0.0,43,0.703362,0.703362,0.703362,1.0,1.776074,433.0,81.0,4.0,
BN_radical_complex_r,BN_00433_00084,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00084_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,37,0.896636,0.896636,0.896636,0.999998,1.65297,433.0,84.0,2.0,
BN_radical_complex_r,BN_00433_00090,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00090_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7526,0.75,0.75,0.0026000000000000467,0.0,30,0.79107,0.79107,0.79107,1.0000030000000002,1.562935,433.0,90.0,2.0,
BN_radical_complex_r,BN_00433_00093,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00093_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0,32,0.863014,0.863014,0.863014,1.000002,1.3844379999999998,433.0,93.0,1.0,
BN_radical_complex_r,BN_00433_00095,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00095_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7524,0.75,0.75,0.0023999999999999577,0.0,29,0.666317,0.666317,0.666317,0.9999960000000001,1.59451,433.0,95.0,2.0,
BN_radical_complex_r,BN_00433_00109,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00109_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,40,0.691017,0.691017,0.691017,1.0,1.808674,433.0,109.0,4.0,
BN_radical_complex_r,BN_00433_00113,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00113_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0,42,0.8827,0.8827,0.8827,1.0000030000000002,1.6780229999999998,433.0,113.0,3.0,
BN_radical_complex_r,BN_00433_00114,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00114_r_0003.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7525,0.75,0.75,0.0024999999999999467,0.0,38,0.671287,0.671287,0.671287,1.000002,1.5845300000000002,433.0,114.0,1.0,
BN_radical_complex_r,BN_00433_00123,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00123_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7545,0.75,0.75,0.0044999999999999485,0.0,49,0.73371,0.73371,0.73371,1.0,2.1452780000000002,433.0,123.0,6.0,
BN_radical_complex_r,BN_00433_00126,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00126_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7537,0.75,0.75,0.0037000000000000366,0.0,51,0.826194,0.826194,0.826194,0.9999999999999999,2.181824,433.0,126.0,4.0,
BN_radical_complex_r,BN_00433_00127,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00127_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0,48,0.832744,0.832744,0.832744,1.0000019999999998,2.175466,433.0,127.0,7.0,
BN_radical_complex_r,BN_00433_00135,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00135_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7531,0.75,0.75,0.0030999999999999917,0.0,38,0.87596,0.87596,0.87596,0.9999999999999998,1.6923159999999995,433.0,135.0,3.0,
BN_radical_complex_r,BN_00433_00137,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00137_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7537,0.75,0.75,0.0037000000000000366,0.0,50,0.539242,0.670537,0.670537,1.000003,3.400535,433.0,137.0,5.0,
BN_radical_complex_r,BN_00433_00141,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00141_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7522,0.75,0.75,0.0021999999999999797,0.0,19,0.551151,0.551151,0.551151,0.999999,1.3591830000000003,433.0,141.0,1.0,
BN_radical_complex_r,BN_00433_00144,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00144_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7535,0.75,0.75,0.0034999999999999476,0.0,30,0.205038,0.527312,0.527312,0.999999,1.0765829999999996,433.0,144.0,5.0,
BN_radical_complex_r,BN_00433_00151,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00151_r_0003.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7563,0.75,0.75,0.006299999999999972,0.0,36,0.458381,0.458381,0.458381,1.0000019999999998,1.304932,433.0,151.0,6.0,
BN_radical_complex_r,BN_00433_00164,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00164_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7528,0.75,0.75,0.0028000000000000247,0.0,32,0.359794,0.512499,0.512499,0.9999989999999999,1.257471,433.0,164.0,2.0,
BN_radical_complex_r,BN_00433_00168,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00168_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7528,0.75,0.75,0.0028000000000000247,0.0,64,0.331065,0.486082,0.486082,0.9999959999999999,1.333992,433.0,168.0,7.0,
BN_radical_complex_r,BN_00433_00169,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00169_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7526,0.75,0.75,0.0026000000000000467,0.0,82,0.149414,0.533876,0.533876,0.9999980000000002,1.26539,433.0,169.0,13.0,
BN_radical_complex_r,BN_00433_00171,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00171_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7531,0.75,0.75,0.0030999999999999917,0.0,50,0.242905,0.571308,0.571308,0.999998,1.152802,433.0,171.0,5.0,
BN_radical_complex_r,BN_00433_00173,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00173_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7524,0.75,0.75,0.0023999999999999577,0.0,32,0.305155,0.519924,0.519924,0.9999990000000001,1.1421130000000002,433.0,173.0,2.0,
BN_radical_complex_r,BN_00433_00178,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00178_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7615,0.7501,0.7501,0.011499999999999955,9.999999999998899e-05,40,0.182048,0.4729,0.4729,1.0,1.700778,433.0,178.0,2.0,
BN_radical_complex_r,BN_00433_00183,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00183_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7694,0.7501,0.7501,0.019399999999999973,9.999999999998899e-05,34,0.254054,0.410947,0.410947,0.9999980000000002,1.3520699999999999,433.0,183.0,2.0,
BN_radical_complex_r,BN_00433_00184,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00184_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7741,0.7502,0.7502,0.02410000000000001,0.00019999999999997797,36,0.001627,0.271128,0.271128,1.000002,1.113612,433.0,184.0,2.0,
BN_radical_complex_r,BN_00433_00187,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00187_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7568,0.75,0.75,0.006800000000000028,0.0,68,0.284914,0.406151,0.406151,0.9999999999999999,1.5444039999999999,433.0,187.0,7.0,
BN_radical_complex_r,BN_00433_00189,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00189_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7552,0.75,0.75,0.005199999999999982,0.0,54,0.240327,0.467753,0.467753,1.0000030000000002,1.246993,433.0,189.0,5.0,
BN_radical_complex_r,BN_00433_00196,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00196_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7551,0.75,0.75,0.005099999999999993,0.0,49,0.234375,0.436253,0.436253,1.000003,1.344567,433.0,196.0,0.0,
BN_radical_complex_r,BN_00433_00209,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00209_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7578,0.75,0.75,0.007800000000000029,0.0,26,0.225391,0.354586,0.354586,1.000003,1.269371,433.0,209.0,2.0,
BN_radical_complex_r,BN_00433_00213,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00213_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7568,0.75,0.75,0.006800000000000028,0.0,32,0.401808,0.401808,0.401808,1.000002,1.25518,433.0,213.0,5.0,
BN_radical_complex_r,BN_00433_00220,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00220_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7531,0.75,0.75,0.0030999999999999917,0.0,28,0.24048,0.482744,0.482744,1.0,1.1251560000000003,433.0,220.0,2.0,
BN_radical_complex_r,BN_00433_00227,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00227_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7579,0.75,0.75,0.007900000000000018,0.0,32,0.058678,0.845329,0.845329,1.0000010000000001,1.462771,433.0,227.0,2.0,
BN_radical_complex_r,BN_00433_00229,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00229_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7623,0.7501,0.7501,0.012299999999999978,9.999999999998899e-05,36,0.567621,0.567621,0.567621,0.9999979999999997,1.392198,433.0,229.0,2.0,
BN_radical_complex_r,BN_00433_00237,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00237_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7861,0.7508,0.7508,0.03610000000000002,0.0008000000000000229,38,0.142446,0.510573,0.510573,1.000002,1.9118759999999997,433.0,237.0,7.0,
BN_radical_complex_r,BN_00433_00238,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00238_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7862,0.751,0.751,0.03620000000000001,0.0010000000000000009,28,0.094079,0.450029,0.450029,0.9999999999999999,1.9513380000000002,433.0,238.0,5.0,
BN_radical_complex_r,BN_00433_00245,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00245_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7735,0.7504,0.7504,0.023499999999999965,0.00039999999999995595,28,0.070263,0.353862,0.353862,1.0,1.335684,433.0,245.0,5.0,
BN_radical_complex_r,BN_00433_00248,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00248_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.789,0.7509,0.7509,0.039000000000000035,0.0009000000000000119,26,0.138676,0.475619,0.475619,0.9999989999999999,1.8505129999999999,433.0,248.0,4.0,
BN_radical_complex_r,BN_00433_00254,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00254_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7954,0.7513,0.7513,0.045399999999999996,0.0012999999999999678,28,0.051942,0.409717,0.409717,1.000001,2.214023,433.0,254.0,9.0,
BN_radical_complex_r,BN_00433_00255,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00255_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7788,0.7505,0.7505,0.028800000000000048,0.0004999999999999449,34,0.117707,0.548985,0.548985,1.0000009999999997,1.7733529999999997,433.0,255.0,9.0,
BN_radical_complex_r,BN_00433_00256,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00256_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.8061,0.7521,0.7521,0.05610000000000004,0.0020999999999999908,34,0.134629,0.405072,0.405072,0.9999999999999999,2.3746519999999998,433.0,256.0,9.0,
BN_radical_complex_r,BN_00433_00258,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00258_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7995,0.7515,0.7515,0.04949999999999999,0.0014999999999999458,30,0.060877,0.408892,0.408892,0.9999999999999999,2.2129839999999996,433.0,258.0,9.0,
BN_radical_complex_r,BN_00433_00259,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00259_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7921,0.7511,0.7511,0.042100000000000026,0.0010999999999999899,26,0.125259,0.495303,0.495303,1.000002,1.9079320000000002,433.0,259.0,5.0,
BN_radical_complex_r,BN_00433_00265,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00265_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7963,0.7512,0.7512,0.04630000000000001,0.0011999999999999789,36,0.106756,0.448201,0.448201,1.000002,1.8824920000000003,433.0,265.0,6.0,
BN_radical_complex_r,BN_00433_00274,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00274_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7941,0.7511,0.7511,0.04410000000000003,0.0010999999999999899,30,0.074079,0.457113,0.457113,1.0000000000000002,1.7295160000000003,433.0,274.0,7.0,
BN_radical_complex_r,BN_00433_00279,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00279_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.786,0.7508,0.7508,0.03600000000000003,0.0008000000000000229,26,0.116819,0.440265,0.440265,0.9999989999999999,1.7119929999999999,433.0,279.0,3.0,
BN_radical_complex_r,BN_00433_00285_Naid_00006,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00433_Nu_00285_Naid_00006_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7589,0.7501,0.7501,0.008900000000000019,9.999999999998899e-05,30,0.097045,0.746024,0.746024,1.000001,1.2035930000000001,433.0,285.0,6.0,
BN_radical_complex_r,BN_00433_00287,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00287_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7576,0.75,0.75,0.007600000000000051,0.0,23,0.121738,0.750061,0.750061,0.9999999999999998,1.088918,433.0,287.0,4.0,
BN_radical_complex_r,BN_00433_00294,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00294_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7721,0.7503,0.7503,0.02210000000000001,0.00029999999999996696,35,0.12676,0.457305,0.457305,1.000002,1.4968759999999999,433.0,294.0,3.0,
BN_radical_complex_r,BN_00433_00304,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00304_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7792,0.7505,0.7505,0.029200000000000004,0.0004999999999999449,31,0.110743,0.452343,0.452343,1.0000019999999998,1.6945439999999998,433.0,304.0,3.0,
BN_radical_complex_r,BN_00433_00305,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00305_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7789,0.7505,0.7505,0.028900000000000037,0.0004999999999999449,33,0.123928,0.410746,0.410746,0.9999989999999999,1.662075,433.0,305.0,4.0,
BN_radical_complex_r,BN_00433_00307,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00307_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7927,0.7514,0.7514,0.04269999999999996,0.0013999999999999568,31,0.096708,0.525297,0.525297,0.9999990000000001,2.2005090000000003,433.0,307.0,5.0,
BN_radical_complex_r,BN_00433_00309,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00309_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7819,0.7506,0.7506,0.03190000000000004,0.0006000000000000449,25,0.09976,0.430364,0.430364,1.000003,1.6635190000000002,433.0,309.0,3.0,
BN_radical_complex_r,BN_00433_00310_Naid_00004,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00433_Nu_00310_Naid_00004_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7608,0.7501,0.7501,0.010800000000000032,9.999999999998899e-05,24,0.181293,0.688985,0.688985,0.9999989999999999,1.203613,433.0,310.0,4.0,
BN_radical_complex_r,BN_00433_00312,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00312_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7829,0.7507,0.7507,0.03290000000000004,0.0007000000000000339,25,0.112233,0.553331,0.553331,1.0,1.809998,433.0,312.0,2.0,
BN_radical_complex_r,BN_00433_00317,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00317_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7875,0.7508,0.7508,0.03749999999999998,0.0008000000000000229,25,0.101783,0.46473,0.46473,1.0000019999999998,1.7048379999999999,433.0,317.0,2.0,
BN_radical_complex_r,BN_00433_00320,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00320_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7915,0.751,0.751,0.04149999999999998,0.0010000000000000009,37,0.107176,0.508533,0.508533,1.000001,1.8921869999999998,433.0,320.0,2.0,
BN_radical_complex_r,BN_00433_00329,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00329_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7882,0.7509,0.7509,0.03820000000000001,0.0009000000000000119,29,0.091573,0.572725,0.572725,0.999998,1.937172,433.0,329.0,2.0,
BN_radical_complex_r,BN_00433_00334,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00334_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7757,0.7504,0.7504,0.025699999999999945,0.00039999999999995595,30,0.1389,0.353746,0.353746,0.9999989999999999,1.593761,433.0,334.0,2.0,
BN_radical_complex_r,BN_00433_00339,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00433_Nu_00339_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7573,0.75,0.75,0.007299999999999973,0.0,23,0.128029,0.72982,0.72982,1.000001,1.104547,433.0,339.0,4.0,
BN_radical_complex_r,BN_00433_00372_Naid_00005,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00433_Nu_00372_Naid_00005_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,2.0,True,0,2,0.75,0.7799,0.7507,0.7507,0.029900000000000038,0.0007000000000000339,40,0.08318,0.426721,0.426721,1.0000010000000001,1.8836090000000003,433.0,372.0,5.0,
